uuid,spot_number,shot_number,shots_in_spot,image_filename,image_width,image_height,image_quality,capture_datetime,latitude,longitude,altitude_m,altitude_accuracy_m,gps_accuracy_m,gps_reading_count,camera_pitch,camera_roll,camera_heading,municipality,barangay,farm_name,crops,temperature_c,humidity_percent,notes,device_id,capture_mode,ph,k,p,n
c440348c,6,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004503_c440348c.jpg,1080.0,1080.0,1080p,2026-01-21T00:45:03.149Z,16.453841,120.591565,1360.0,3.0,3.1,1.0,0.0,0.0,326.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,realme_RMX3840_0FE2DF,field,6.4,0.0,0.0,0.0
fe0d4ddb,7,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004256_fe0d4ddb.jpg,1080.0,1080.0,1080p,2026-01-21T00:42:56.726Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,21.0,-41.0,165.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
526d2fca,7,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004259_526d2fca.jpg,1080.0,1080.0,1080p,2026-01-21T00:42:59.596Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,11.0,-48.0,190.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
704ad8fd,7,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004302_704ad8fd.jpg,1080.0,1080.0,1080p,2026-01-21T00:43:02.282Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,10.0,-47.0,189.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
13418f60,7,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004305_13418f60.jpg,1080.0,1080.0,1080p,2026-01-21T00:43:05.906Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,-5.0,-52.0,250.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
235aad83,7,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004308_235aad83.jpg,1080.0,1080.0,1080p,2026-01-21T00:43:08.741Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,-4.0,-49.0,220.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
9e08a19a,7,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004318_9e08a19a.jpg,1080.0,1080.0,1080p,2026-01-21T00:43:18.280Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,-2.0,-59.0,97.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
40bd9f39,7,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004321_40bd9f39.jpg,1080.0,1080.0,1080p,2026-01-21T00:43:21.464Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,2.0,-47.0,103.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
730b76a9,7,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004326_730b76a9.jpg,1080.0,1080.0,1080p,2026-01-21T00:43:26.719Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,2.0,-19.0,14.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
663a63e2,7,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004329_663a63e2.jpg,1080.0,1080.0,1080p,2026-01-21T00:43:29.819Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,3.0,-20.0,17.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
888bf576,7,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004333_888bf576.jpg,1080.0,1080.0,1080p,2026-01-21T00:43:33.672Z,16.45386,120.591508,1365.0,15.0,3.5,1.0,7.0,-5.0,8.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
fe0ca83a,7,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060220_fe0ca83a.jpg,1080.0,1080.0,1080p,2026-01-21T06:02:20.885Z,,,,,,,14.0,4.0,228.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
15140475,7,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060225_15140475.jpg,1080.0,1080.0,1080p,2026-01-21T06:02:25.523Z,,,,,,,40.0,0.0,290.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
3b47e8e1,7,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060235_3b47e8e1.jpg,1080.0,1080.0,1080p,2026-01-21T06:02:35.560Z,,,,,,,32.0,-6.0,176.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
5375712a,7,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060240_5375712a.jpg,1080.0,1080.0,1080p,2026-01-21T06:02:40.876Z,,,,,,,30.0,-4.0,186.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
84b28024,7,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060302_84b28024.jpg,1080.0,1080.0,1080p,2026-01-21T06:03:02.448Z,,,,,,,28.0,-13.0,219.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
9a63018a,8,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004639_9a63018a.jpg,1080.0,1080.0,1080p,2026-01-21T00:46:39.638Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,37.0,12.0,327.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
643f5477,8,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004642_643f5477.jpg,1080.0,1080.0,1080p,2026-01-21T00:46:42.675Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,19.0,49.0,310.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
80dc8c99,8,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004649_80dc8c99.jpg,1080.0,1080.0,1080p,2026-01-21T00:46:49.749Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,26.0,-41.0,351.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
908c8c89,8,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004700_908c8c89.jpg,1080.0,1080.0,1080p,2026-01-21T00:47:00.150Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,-3.0,-50.0,253.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
3ddfd0d0,8,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004703_3ddfd0d0.jpg,1080.0,1080.0,1080p,2026-01-21T00:47:03.560Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,5.0,-27.0,238.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
130f20c5,8,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004706_130f20c5.jpg,1080.0,1080.0,1080p,2026-01-21T00:47:06.744Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,42.0,2.0,210.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
d0fb74d2,8,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004710_d0fb74d2.jpg,1080.0,1080.0,1080p,2026-01-21T00:47:10.043Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,-2.0,-20.0,243.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
e896f4e9,8,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004729_e896f4e9.jpg,1080.0,1080.0,1080p,2026-01-21T00:47:29.690Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,-7.0,-67.0,100.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
6c7a7e79,8,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004737_6c7a7e79.jpg,1080.0,1080.0,1080p,2026-01-21T00:47:37.456Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,7.0,-55.0,70.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
60f88874,8,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004741_60f88874.jpg,1080.0,1080.0,1080p,2026-01-21T00:47:41.368Z,16.453808,120.591487,1363.0,4.0,1.5,1.0,30.0,-21.0,83.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,1.0,1.0,0.0
5bc73340,8,1,5,images/2026/01/21/latrinidad_balili_20260121_052857_5bc73340.jpg,1080.0,1080.0,1080p,2026-01-21T05:28:57.824Z,,,,,,,28.0,-1.0,196.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
f3f9ae88,8,2,5,images/2026/01/21/latrinidad_balili_20260121_052900_f3f9ae88.jpg,1080.0,1080.0,1080p,2026-01-21T05:29:00.263Z,,,,,,,22.0,-1.0,196.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
ac790eea,8,3,5,images/2026/01/21/latrinidad_balili_20260121_052902_ac790eea.jpg,1080.0,1080.0,1080p,2026-01-21T05:29:02.433Z,,,,,,,15.0,-1.0,195.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
7de360b4,8,4,5,images/2026/01/21/latrinidad_balili_20260121_052905_7de360b4.jpg,1080.0,1080.0,1080p,2026-01-21T05:29:05.403Z,,,,,,,11.0,-1.0,195.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,1.0,1.0,0.0
86ec222d,9,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004831_86ec222d.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:31.068Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,1.0,-63.0,91.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
dc8968d2,9,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004845_dc8968d2.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:45.977Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,-17.0,-53.0,231.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
f1eb70fe,9,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004849_f1eb70fe.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:49.695Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,15.0,-37.0,197.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
8c4f74e7,9,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004854_8c4f74e7.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:54.571Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,-1.0,-53.0,197.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
0d20c4d1,9,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004858_0d20c4d1.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:58.815Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,14.0,-30.0,188.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
f30c5579,9,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004902_f30c5579.jpg,1080.0,1080.0,1080p,2026-01-21T00:49:02.652Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,32.0,-6.0,181.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
1d21bac0,9,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004907_1d21bac0.jpg,1080.0,1080.0,1080p,2026-01-21T00:49:07.596Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,8.0,-15.0,200.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
232d4de4,9,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004911_232d4de4.jpg,1080.0,1080.0,1080p,2026-01-21T00:49:11.213Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,-7.0,-47.0,230.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
960122a6,9,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004915_960122a6.jpg,1080.0,1080.0,1080p,2026-01-21T00:49:15.702Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,3.0,-9.0,170.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
8c15db20,9,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004919_8c15db20.jpg,1080.0,1080.0,1080p,2026-01-21T00:49:19.752Z,16.453718,120.59147,1363.0,21.0,1.5,1.0,0.0,-8.0,180.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
f46f4586,9,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060400_f46f4586.jpg,1080.0,1080.0,1080p,2026-01-21T06:04:00.031Z,,,,,,,18.0,2.0,236.0,La Trinidad,Balili,BSU Back,potato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
5bda9e3b,9,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060404_5bda9e3b.jpg,1080.0,1080.0,1080p,2026-01-21T06:04:04.745Z,,,,,,,19.0,1.0,206.0,La Trinidad,Balili,BSU Back,potato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
48b6ac60,9,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060409_48b6ac60.jpg,1080.0,1080.0,1080p,2026-01-21T06:04:09.828Z,,,,,,,18.0,-6.0,185.0,La Trinidad,Balili,BSU Back,potato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
acf7bb7d,9,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060420_acf7bb7d.jpg,1080.0,1080.0,1080p,2026-01-21T06:04:20.270Z,,,,,,,15.0,32.0,280.0,La Trinidad,Balili,BSU Back,potato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
05b72b06,9,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060426_05b72b06.jpg,1080.0,1080.0,1080p,2026-01-21T06:04:26.363Z,,,,,,,14.0,4.0,267.0,La Trinidad,Balili,BSU Back,potato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
2275fde6,9,1,5,images/2026/01/21/latrinidad_balili_20260121_053038_2275fde6.jpg,1080.0,1080.0,1080p,2026-01-21T05:30:38.691Z,,,,,,,27.0,-2.0,197.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
6bd09b8d,9,2,5,images/2026/01/21/latrinidad_balili_20260121_053041_6bd09b8d.jpg,1080.0,1080.0,1080p,2026-01-21T05:30:41.077Z,,,,,,,20.0,-1.0,196.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
25a7c98e,9,3,5,images/2026/01/21/latrinidad_balili_20260121_053043_25a7c98e.jpg,1080.0,1080.0,1080p,2026-01-21T05:30:43.330Z,,,,,,,12.0,0.0,196.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
13f2f155,9,4,5,images/2026/01/21/latrinidad_balili_20260121_053045_13f2f155.jpg,1080.0,1080.0,1080p,2026-01-21T05:30:45.741Z,,,,,,,5.0,1.0,196.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
930f5c84,10,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005210_930f5c84.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:10.726Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,3.0,-51.0,218.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
8f850494,10,2,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005214_8f850494.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:14.522Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,-2.0,-48.0,234.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
0d441527,10,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005218_0d441527.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:18.271Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,-2.0,-46.0,226.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
8bc7149b,10,4,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005222_8bc7149b.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:22.408Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,1.0,-1.0,216.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
ff0fd30c,10,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005226_ff0fd30c.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:26.410Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,-3.0,-2.0,217.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
195352ee,10,6,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005233_195352ee.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:33.388Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,53.0,-17.0,29.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
4132f226,10,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005237_4132f226.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:37.374Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,56.0,-14.0,31.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
189d3cdc,10,8,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005241_189d3cdc.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:41.461Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,4.0,-52.0,43.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
bf49cef6,10,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005245_bf49cef6.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:45.692Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,6.0,-46.0,45.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
1b863410,10,10,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_005249_1b863410.jpg,1080.0,1080.0,1080p,2026-01-21T00:52:49.957Z,16.453633,120.591582,1363.0,4.0,1.5,1.0,5.0,-18.0,38.0,La Trinidad,Balili,BSU Back,potato,18.5,67.0,,TECNO_TECNO_CM8_5EAA20,field,6.4,0.0,0.0,0.0
cf352415,10,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055739_cf352415.jpg,1080.0,1080.0,1080p,2026-01-21T05:57:39.629Z,,,,,,,15.0,1.0,198.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
de642ce4,10,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055804_de642ce4.jpg,1080.0,1080.0,1080p,2026-01-21T05:58:04.489Z,,,,,,,12.0,-1.0,220.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
433bad72,10,4,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055808_433bad72.jpg,1080.0,1080.0,1080p,2026-01-21T05:58:08.320Z,,,,,,,10.0,-2.0,222.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
b222b4b6,10,5,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_055812_b222b4b6.jpg,1080.0,1080.0,1080p,2026-01-21T05:58:12.830Z,,,,,,,18.0,0.0,175.0,La Trinidad,Balili,BSU Back,"cabbage,custom_chinese_cabbage",,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
fb908cd7,10,6,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060505_fb908cd7.jpg,1080.0,1080.0,1080p,2026-01-21T06:05:05.389Z,,,,,,,9.0,2.0,227.0,La Trinidad,Balili,BSU Back,potato,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
d864cd9c,10,1,5,images/2026/01/21/latrinidad_balili_20260121_052811_d864cd9c.jpg,1080.0,1080.0,1080p,2026-01-21T05:28:11.268Z,,,,,,,30.0,-1.0,197.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
5f91dc99,10,2,5,images/2026/01/21/latrinidad_balili_20260121_052813_5f91dc99.jpg,1080.0,1080.0,1080p,2026-01-21T05:28:13.710Z,,,,,,,23.0,0.0,197.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
1ea96919,10,3,5,images/2026/01/21/latrinidad_balili_20260121_052815_1ea96919.jpg,1080.0,1080.0,1080p,2026-01-21T05:28:15.941Z,,,,,,,14.0,1.0,196.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
7da7dc35,10,4,5,images/2026/01/21/latrinidad_balili_20260121_052818_7da7dc35.jpg,1080.0,1080.0,1080p,2026-01-21T05:28:18.330Z,,,,,,,9.0,1.0,196.0,La Trinidad,Balili,,custom_pole_beans,,,,TECNO_TECNO_CM8_DF2CAC,controlled,6.4,0.0,0.0,0.0
3d445d44,10,1,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004810_3d445d44.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:10.605Z,16.453723,120.591581,1363.0,4.0,3.8,1.0,31.0,5.0,306.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,realme_RMX3840_0FE2DF,field,6.4,0.0,0.0,0.0
968910da,10,3,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004822_968910da.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:22.979Z,16.453723,120.591581,1363.0,4.0,3.8,1.0,45.0,-1.0,37.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,realme_RMX3840_0FE2DF,field,6.4,0.0,0.0,0.0
95d08c79,10,5,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004835_95d08c79.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:35.485Z,16.453723,120.591581,1363.0,4.0,3.8,1.0,36.0,-5.0,134.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,realme_RMX3840_0FE2DF,field,6.4,0.0,0.0,0.0
0b21c051,10,7,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004847_0b21c051.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:47.119Z,16.453723,120.591581,1363.0,4.0,3.8,1.0,36.0,1.0,211.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,realme_RMX3840_0FE2DF,field,6.4,0.0,0.0,0.0
23b4a903,10,9,10,images/2026/01/21/latrinidad_balili_bsuback_20260121_004858_23b4a903.jpg,1080.0,1080.0,1080p,2026-01-21T00:48:58.766Z,16.453723,120.591581,1363.0,4.0,3.8,1.0,0.0,-1.0,136.0,La Trinidad,Balili,BSU Back,potato,18.0,71.0,,realme_RMX3840_0FE2DF,field,6.4,0.0,0.0,0.0
75047094,11,1,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060643_75047094.jpg,1080.0,1080.0,1080p,2026-01-21T06:06:43.407Z,,,,,,,7.0,12.0,270.0,La Trinidad,Balili,BSU Back,cabbage,,,,TECNO_TECNO_CM8_DF2CAC,controlled,5.8,1.0,0.0,0.0
e6145cf3,11,2,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060648_e6145cf3.jpg,1080.0,1080.0,1080p,2026-01-21T06:06:48.431Z,,,,,,,5.0,37.0,266.0,La Trinidad,Balili,BSU Back,cabbage,,,,TECNO_TECNO_CM8_DF2CAC,controlled,5.8,1.0,0.0,0.0
c40c2bcb,11,3,5,images/2026/01/21/latrinidad_balili_bsuback_20260121_060653_c40c2bcb.jpg,1080.0,1080.0,1080p,2026-01-21T06:06:53.518Z,,,,,,,3.0,-24.0,277.0,La Trinidad,Balili,BSU Back,cabbage,,,,TECNO_TECNO_CM8_DF2CAC,controlled,5.8,1.0,0.0,0.0
